Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
Eclipse Cinemas Lifford-Strabane,http://eclipsecinemas.com,+353(0)749141973,-7.4771636,54.8339515,Donegal,Lifford,Republic of Ireland
Eclipse Cinemas Bundoran,http://eclipsecinemas.com,+353(0)719829999,-8.274164,54.477631,Donegal,Bundoran,Republic of Ireland
Emerald Outdoors - Guided Tours,http://emeraldoutdoors.ie,+353(0)830317011,-9.65836456035162,51.8694506409259,Kerry,Kenmare,Republic of Ireland
Cliffs of Moher Tour - Celtic Chauffeur Services,http://celticlimo.com,+353(0)873533460,-9.1771385,53.3377435,Galway,Galway City,Republic of Ireland
Cahersiveen Guided Walking Tours,,+353(0)868587680,-10.2229512221321,51.9474858549755,Kerry,Cahersiveen,Republic of Ireland
Graham Reid Design,http://grahamreiddesign.com,+353(0)8558085005,-8.37802681513676,54.2236422920142,Sligo,Collooney,Republic of Ireland
Connemara Tour - Celtic Chauffeur Services,http://celticlimo.com,+353(0)873533460,-9.88918989160151,53.5622366278084,Galway,Galway City,Republic of Ireland
Martina Furlong- Artists Studio Gallery,http://martinafurlong.com,+353(0)874642440,-6.40627387235258,52.4982429593854,Wexford,Gorey,Republic of Ireland
Oughterard Visitor Information Point,,+353(0)91866066,-9.31953137707137,53.4291951279227,Galway,Oughterard,Republic of Ireland
Scariff Community Tourist Office,,+353(0)61922724,-8.53184169124983,52.9107319898245,Clare,Scarriff,Republic of Ireland
Walking Tour with benoni at ‘B’ Art Studio,,+353(0)851257787,-8.983897,52.84317,Clare,Ennis,Republic of Ireland
Quinlans Coopering,,+353(0)833458748,-8.47911095396727,51.9017817721093,Cork,Cork City,Republic of Ireland
Lakefield Gallery,https://blackfieldclothing.ie/,+353(0)877754525,-10.0773730133971,53.9795665693877,Mayo,Achill Island,Republic of Ireland
Sliabh Liag Distillers,http://sliabhliagdistillery.com,+353(0)749739875,-8.63432963876187,54.6532935303465,Donegal,Carrick,Republic of Ireland
Cliffs of Moher Day Tour-Hidden Dublin Walks and Tours,http://www.hiddendublinwalks.com/cliffs-of-moher-day-tour-dublin.php,+353(0)852088117,-6.27811,53.3455,Dublin,Dublin City,Republic of Ireland
Cavan Burren Park Day Tour-Hidden Dublin Walks and Tours,http://www.hiddendublinwalks.com/cliffs-of-moher-day-tour-dublin.php,+353(0)852088117,-6.27811,53.3455,Dublin,Dublin City,Republic of Ireland
Slieve League Donegal Walking Day Tour-Hidden Dublin Walks and Tours,http://www.hiddendublinwalks.com/cliffs-of-moher-day-tour-dublin.php,+353(0)852088117,-6.27811,53.3455,Dublin,Dublin City,Republic of Ireland
Stairway to Heaven-Hidden Dublin Walks and Tours,http://www.hiddendublinwalks.com/cliffs-of-moher-day-tour-dublin.php,+353(0)852088117,-6.27811,53.3455,Dublin,Dublin City,Republic of Ireland
Kilcar Visitor Information Point,,+353(0)749738376,-8.59499162029646,54.6320914012426,Donegal,Kilcar,Republic of Ireland
Fethard Horse Country Experience,http://fhcexperience.ie,+353(0)526130439,-7.69518331098106,52.4659052959209,Tipperary,Fethard,Republic of Ireland
The Norman Way Carriage Trails,,+353(0)851755458,-6.51988744072264,52.2065933529439,Wexford,Tomhaggard,Republic of Ireland
Patrick Moran Tours,http://patrickmorantours.simplesite.com,+353(0)860860659,-9.1721172,53.5112604,Galway,Galway City,Republic of Ireland
The Mill at Avoca Village Tour,http://avoca.com,+353(0)40235105,-6.21125668728029,52.8610501984569,Wicklow,Avoca,Republic of Ireland
explorenorth,http://explorenorth.ie,+353(0)877112221,-7.09167247619632,55.1718456978714,Donegal,Redcastle,Republic of Ireland
Heron Gallery Café and Gardens,http://annabellangrish.ie,+353(0)2767278,-9.6290926952148,51.6026004594853,Cork,Ahakista,Republic of Ireland
Donegal Coastal Tours,http://donegaltours.com,+353(0)872620670,-8.1096142,54.653827,Donegal,Donegal Town,Republic of Ireland
Excursiones Irlanda - Cliffs of Moher Day Tour,http://excursionesirlanda.com,,-6.259742,53.3497623,Dublin,Dublin City,Republic of Ireland
The Haunted History Walking Tour - Hidden Dublin Walks,http://www.hiddendublinwalks.com/haunted-walking-tour-dublin.php,+353(0)851023646,-6.2798109,53.3454402,Dublin,Dublin City,Republic of Ireland
Excursiones Irlanda - Blarney Day Tour,http://excursionesirlanda.com,,-6.259742,53.3497623,Dublin,Dublin City,Republic of Ireland
Excursiones Irlanda - Giant’s Causeway Tour,http://excursionesirlanda.com,,-6.259742,53.3497623,Dublin,Dublin City,Republic of Ireland
Keel Uphill Downhill Loop,http://irishtrails.ie/Trail/Keel-Uphill-Downhill-Loop-Walk/666/,,-9.75639704597176,52.1763680812833,Kerry,Castlemaine,Republic of Ireland
Singing Highwayman Experience - Historical Walking Tour Cong,http://thequietcailinstudios.com/tours/singing-highwayman-experience-cong-village/,+353(0)873980559,-9.2880750505401,53.5408913775228,Mayo,Cong,Republic of Ireland
Silver Service,http://silverservice.ie,+353(0)871751375,-6.4498488,53.3572085,Dublin,Lucan,Republic of Ireland
Cobh Rebel Walking Tours,http://cobhrebelwalkingtours.ie,+353(0)894832126,-8.298800335456,51.8489339982508,Cork,Cobh,Republic of Ireland
Louisburgh Visitor Information Point,,+353(0)9866341,-9.80954950642012,53.7640790072161,Mayo,Louisburgh,Republic of Ireland
My Gourmet Trail and Tour,http://mygourmettour.com,+353(0)872719423,-6.267175,53.343864,Dublin,Dublin City,Republic of Ireland
The Úna Guy Studio,http://Unaguy.ie,+353(0)868109972,-6.26483978120722,53.3451270972166,Dublin,11 Eustace Street,Republic of Ireland
Littor Green Coast Award for 2019,,,-9.58247164474187,52.5753634668844,Kerry,Astee,Republic of Ireland
Burren Fiddle Holidays,http://burrenfiddleholidays.com,+353(0)892380373,-9.09172664942627,52.9370856802524,Clare,Burren,Republic of Ireland
Marshall Doran Collection at Belleek Castle,http://belleekcastle.com,+353(0)9622400,-9.14558843488771,54.1333571676834,Mayo,Ballina,Republic of Ireland
Ireland’s Inner Beauty Tour Guide,http://irelandsinnerbeauty.ie,+353(0)871440004,-9.29308269693252,52.9381816765833,Clare,Corofin,Republic of Ireland
Burren Mountain Walking Tours,,+353(0)868238864,-9.274126528711,53.1276938818283,Clare,Fanore,Republic of Ireland
Rabbie’s Small Group Tours,https://www.rabbies.com/en/ireland-tours,,-6.25511775826646,53.3424187243375,Dublin,Dublin City,Republic of Ireland
Pearse Lyons Distillery,https://www.pearselyonsdistillery.com/,+353(0)16916000,-6.2896018,53.3436846,Dublin,Dublin,Republic of Ireland
Nano Nagle Place,http://nanonagleplace.ie/,+353(0)214193580,-8.47334026950898,51.8939115255034,Cork,Cork City,Republic of Ireland
Share a Dream – Dreamland Fun Centre,http://dreamland.ie,+353(0)61200080,-8.5868617,52.6652048,Limerick,Limerick,Republic of Ireland
Fiddle Case Pier at Drogheda Port,http://www.droghedaport.ie,+353(0)419838378,-6.346711,53.714649,Louth,Drogheda,Republic of Ireland
Galway Whiskey Tour,http://www.galwaywhiskeytour.ie,,-9.0566819,53.270564,Galway,Galway City,Republic of Ireland
"Wanderlust Irland - Wicklow, Kilkenny & Glendalough Tour from Dublin",http://wanderlustirland.com,,-6.259742,53.3497623,Dublin,Dublin City,Republic of Ireland
Wanderlust Irland - Cliffs of Moher Tour from Dublin,http://wanderlustirland.com,,-6.259742,53.3497623,Dublin,Dublin City,Republic of Ireland
Wanderlust Irland - Belfast Tour from Dublin,http://wanderlustirland.com,,-6.259742,53.3497623,Dublin,Dublin City,Republic of Ireland
George Bernard Shaw,http://talkingstatuesdublin.ie/,,-6.25248666017455,53.3409246720839,Dublin,Merrion Square West,Republic of Ireland
Meeting Place,http://www.talkingstatuesdublin.ie/,,-6.26328888034822,53.3467343998794,Dublin,Dublin City,Republic of Ireland
James Connolly,http://www.talkingstatuesdublin.ie/,,-6.25464562845002,53.3487452194461,Dublin,North Dock,Republic of Ireland
Wolfe Tone,http://talkingstatuesdublin.ie/,,-6.25594326452642,53.3383946095185,Dublin,Dublin City,Republic of Ireland
Cú Chulainn,http://talkingstatuesdublin.ie/,,-6.260721,53.349349,Dublin,O'Connell Street,Republic of Ireland
George Salmon,http://talkingstatuesdublin.ie/,,-6.25735238019615,53.3445545164282,Dublin,College Green,Republic of Ireland
Touristy Ireland,https://touristy.ie,,-6.2894873,53.3598805,Dublin,Dublin City,Republic of Ireland
Architectural History Ireland,http://architecturalhistoryireland.ie,+353(0)872437117,-6.25578032728242,53.3426684472098,Dublin,Dublin City,Republic of Ireland
Carlingford Brewing Company,,,-6.22168936977573,53.9939966255334,Louth,Ravensdale,Republic of Ireland
Walkingireland.ie,http://walkingireland.ie,+353(0)866059220,-8.17280714238256,54.695106108065,Donegal,Donegal Town,Republic of Ireland
Broadhaven Irish Tours,,,-9.15521807832033,54.1146265795003,Mayo,Ballina,Republic of Ireland
Westport Town Hall Theatre,http://westporttheatre.com,+353(0)9828459,-9.52444475330355,53.7992595050152,Mayo,Westport,Republic of Ireland
Tiffany Budd Goldsmith,http://www.tiffanybudd.com,+353(0)876113777,-8.3669275,54.176248,Sligo,Ballintogher,Republic of Ireland
Wanderlust Irland - Galway & Connemara Tour from Dublin,http://wanderlustirland.com,,-6.259742,53.3497623,Dublin,Dublin City,Republic of Ireland
Wanderlust Irland - Giant’s Causeway Tour From Dublin,http://wanderlustirland.com,,-6.259742,53.3497623,Dublin,Dublin City,Republic of Ireland
Walkindublin.com,http://walkindublin.com,+353(0)18535833,-6.25941002594458,53.3444646203291,Dublin,Clontarf,Republic of Ireland
Vegan Dublin Food Tours by Vegan in Ireland,http://veganinireland.com,+353(0)831377834,-6.267324,53.352153,Dublin,Dublin City,Republic of Ireland
Leahy Beekeeping,http://www.leahybeekeeping.com,+353(0)834780022,-8.63387875764158,53.2168662210922,Galway,Loughrea,Republic of Ireland
Drioglann Loch Measc,http://www.loughmaskdistillery.com,+353(0)949544701,-9.44446594440796,53.6116874767891,Mayo,Tourmakeady,Republic of Ireland
Turf Bog Tours,http://mcandrewstore.com/tours,+44(0)7745365176,-8.1920416,54.5029882,Donegal,Ballyshannon,Republic of Ireland
Sligo Photography Tours,http://neilorourkephotography.com/sligo-photography-tours.html,+353(0)894506085,-8.4948029,54.32611,Sligo,Sligo Town,Republic of Ireland
Dingle Darkroom - Photo Tours in Kerry,http://dingledarkroom.com,+353(0)838301788,-10.287344453219,52.1424564437567,Kerry,Dingle,Republic of Ireland
A Spasso A Dublino - Italian Tour in Dublin,http://aspassoadublino.com,+353(0)899644861,-6.2516477259445,53.3422400230571,Dublin,Dublin City,Republic of Ireland
Irlanda in Italiano,http://irlandainitaliano.com/,+353(0)874175767,-6.2334757,53.3405011,Dublin,Dublin City,Republic of Ireland
Lazy Days VW Camper Hire,http://lazydays.ie,+353(0)872885771,-6.055752,52.926685,Wicklow,Wicklow Town,Republic of Ireland
Star Wars Donegal Tour - Donegal Climbing,http://donegalclimbing.ie,+353(0)876657790,-7.375236,55.380367,Donegal,Muff,Republic of Ireland
Wild Ireland West Walks,http://wildirelandwestwalks.com,+353(0)876772045,-10.1285781999999,53.9747652,Mayo,Achill Island -Acaill,Republic of Ireland
Danny Vincent Smith Studio,http://dannyvincentsmith.com,+353(0)863986895,-9.44793278226484,51.6837960479514,Cork,Bantry,Republic of Ireland
Kilmallock Medieval Tours,http://www.kilmallockmedievaltours.com,+353(0)873952895,-8.5766,52.4014,Limerick,Kilmallock,Republic of Ireland
Legend of the Claddagh Ring,http://claddaghlegend.com/,+353(0)91562554,-9.05335976686478,53.2724615042814,Galway,Galway,Republic of Ireland
The InCider Story & Spirit of Longueville Tour,http://longuevillehouse.ie,+353(0)2247156,-8.7223804,52.136213,Cork,Mallow,Republic of Ireland
Burren Smokehouse,http://burrensmokehouse.com/,+353(0)657074432,-9.29189283876928,53.0281383491378,Clare,Lisdoonvarna,Republic of Ireland
Fanad Lighthouse,http://fanadlighthouse.com,+353(0)838091199,-7.6319360308662,55.2761410542726,Donegal,Letterkenny,Republic of Ireland
Kilkenny Famine Experience,http://kilkennyfamineexperience.com,+353(0)567777600,-7.24409373743435,52.6554275496962,Kilkenny,Kilkenny City,Republic of Ireland
Blackrock Promenade,http://www.visitblackrock.ie,+353(0)872077193,-6.3660316,53.9630012,Louth,Blackrock,Republic of Ireland
The Round Tower Clondalkin,http://theroundtower.ie,+353(0)15554648,-6.39537391045075,53.3220841699287,Dublin,Clondalkin,Republic of Ireland
LetsGoSelfCatering.com,http://www.letsgoselfcatering.com/,+353(0)4732042,-6.9844375122559,54.2668919058142,Monaghan,Monaghan Town,Republic of Ireland
Urban Brewing,http://urbanbrewing.ie,+353(0)15685989,-6.2482474490738,53.3490868144682,Dublin,IFSC,Republic of Ireland
Blackrock Boathouse,http://www.visitblackrock.ie/places-of-interest,+353(0)872077193,-6.36744063893127,53.9572861116195,Louth,Blackrock,Republic of Ireland
Haggardstown Old Church and Graveyard,http://facebook.com/visitblackrock/,+353(0)872077193,-6.37804342418974,53.9662438454647,Louth,Blackrock,Republic of Ireland
Blackrock Beach,http://facebook.com/visitblackrock/,+353(0)872077193,-6.366831,53.960735,Louth,Blackrock,Republic of Ireland
Blackrock Wetlands,http://visitblackrock.ie,+353(0)872077193,-6.37522976461775,53.9568431779986,Louth,Blackrock,Republic of Ireland
Slane Distillery,http://slaneirishwhiskey.com,+353(0)469030600,-6.56271672456034,53.710783981984,Meath,Slane,Republic of Ireland
Irish Veterans Museum,http://irishveteransmuseum.org,,-8.52282573680531,51.7071620761193,Cork,Kinsale,Republic of Ireland
Ekotree Studio & Knitwear Visitor Centre,http://ekotree.ie/home.html,+353(0)833021452,-9.361777,53.024757,Clare,Doolin,Republic of Ireland
Achill Experience and Aquarium,http://www.achillexperience.ie,+353(0)9843292,-10.0804256649319,53.9840902862781,Mayo,Achill,Republic of Ireland
IUNVA Post 19,https://www.facebook.com/Danieltolandpost19/,+353(0)872774879,-7.7318534923462,54.9574038713154,Donegal,Letterkenny,Republic of Ireland
Mescan Brewery Ltd,http://www.mescanbrewery.com,+353(0)868320320,-9.7285,53.7477,Mayo,Westport,Republic of Ireland
Mollie Moo’s Pet Farm,http://molliemoos.ie,+353(0)877188880,-7.37098586623574,53.4641167336488,Westmeath,Mullingar,Republic of Ireland
Vaults Live,http://vaults.live,+353(0)15411485,-6.27749319961935,53.3435792210527,Dublin,Dublin City,Republic of Ireland
Independence Museum Kilmurry,http://www.kilmurrymuseum.ie,+353(0)217336932,-8.88169801653293,51.8424000626686,Cork,Macroom,Republic of Ireland
Sam Maguire Visitor Experience,http://fanlobbus.ie/Sam-Maguire.htm,+353(0)872390849,-9.11039811669115,51.7221890909008,Cork,Dunmanway,Republic of Ireland
Carne Blue Flag Beach 2019,http://blueflagireland.org/,,-6.35081426161332,52.1996354133253,Wexford,Rosslare,Republic of Ireland
Ardmore Blue Flag Beach 2019,http://blueflagireland.org/,,-7.72222836637877,51.9521849943079,Waterford,Ardmore,Republic of Ireland
Lisdoonvarna Heritage Centre,http://facebook.com/thespawells/,+353(0)657075644,-9.28924751012834,53.0255382899891,Clare,Lisdoonvarna,Republic of Ireland
Caves of Keash Visitor Centre and Gift Shop,http://keash.ie/visitor-center/4594368329,+353(0)719183408,-8.44363752495223,54.0441950066452,Sligo,Ballymote,Republic of Ireland
Wicklow Wolf Brewing Co.,http://wicklowwolf.com,+353(0)15676993,-6.10674038958393,53.205032056231,Wicklow,Bray,Republic of Ireland
Straid Studio-Gallery,http://www.king-studio.com,+353(0)749730126,-8.728001,54.711734,Donegal,Glencolmcille,Republic of Ireland
Lavit Gallery,http://www.lavitgallery.com,+353(0)214277749,-8.470518,51.896095,Cork,Cork City,Republic of Ireland
Mizen Head Signal Station Visitor Centre,http://www.mizenhead.ie,+353(0)2835000,-9.820378,51.449427,Cork,"Harbour Road, Goleen",Republic of Ireland
Lismore Castle Gardens,http://www.lismorecastlearts.ie/,+353(0)5854061,-7.93258852645874,52.1403008046317,Waterford,Lismore,Republic of Ireland
Irish National Heritage Park,http://www.irishheritage.ie,+353(0)539120733,-6.51702694973755,52.3480635081806,Wexford,Ferrycarrig,Republic of Ireland
Glenveagh National Park and Castle,http://www.glenveaghnationalpark.ie,+353(0)761002537,-7.935057,55.052432,Donegal,Letterkenny,Republic of Ireland
County Museum Dundalk,http://www.dundalkmuseum.ie,+353(0)429327056,-6.39711994113918,54.0045457708627,Louth,Dundalk,Republic of Ireland
Kilmokea Country Manor Gardens,http://www.kilmokea.com/,+353(0)51388109,-6.99256675595859,52.2961781354453,Wexford,Campile,Republic of Ireland
Kilbeggan Distillery Experience,http://www.kilbeggandistillery.com,+353(0)579332134,-7.502830193779,53.3693014014134,Westmeath,Kilbeggan,Republic of Ireland
Heywood Gardens,http://www.heritageireland.ie/en/midlands-eastcoast/heywoodgardens/,+353(0)578733563,-7.30032536511225,52.8841505757517,Laois,Ballinakill,Republic of Ireland
Lismore Heritage Centre,http://www.discoverlismore.com,+353(0)5854975,-7.932546,52.137045,Waterford,Lismore,Republic of Ireland
Kilkenny Castle,http://www.kilkennycastle.ie/,+353(0)567704100,-7.249375,52.650426,Kilkenny,Kilkenny City,Republic of Ireland
Dunbrody Abbey and Visitor Centre,http://www.dunbrodyabbey.com/,+353(0)862759149,-6.95540043914797,52.2821012014448,Wexford,New Ross,Republic of Ireland
West Cork Model Railway Village,http://www.modelvillage.ie,+353(0)238833224,-8.881369,51.620332,Cork,Clonakilty,Republic of Ireland
The Skellig Experience,http://www.skelligexperience.com/,,-10.367435,51.889612,Kerry,Valentia Island,Republic of Ireland
Foxford Woollen Mills Visitor Centre,http://www.foxfordwoollenmills.ie,+353(0)949256104,-9.11346692988581,53.9819842757855,Mayo,Foxford,Republic of Ireland
Leenane Sheep & Wool Centre,http://www.sheepandwoolcentre.com,+353(0)9542323,-9.69367961838531,53.596598446006,Galway,Leenane,Republic of Ireland
Rothe House,http://www.rothehouse.com,+353(0)567722893,-7.254715,52.65433,Kilkenny,Kilkenny City,Republic of Ireland
Bunowen Bay,,,-10.120935,53.407511,Galway,Ballyconneely,Republic of Ireland
Cork City Library,http://www.corkcitylibraries.ie,+353(0)214924900,-8.475332,51.896731,Cork,Cork City,Republic of Ireland
Newgrange Open Farm and Coffee Shop,http://www.newgrangefarm.com,+353(0)419824119,-6.4795624710598,53.6927776922876,Meath,Slane,Republic of Ireland
